499 S 1st St,Fast Food Restaurants,Selah,US,46.647166,-120.529917,POINT(-120.529917 46.647166),McDonald's,98942
10444 Silverdale Way NW,Fast Food,Silverdale,US,47.657975,-122.686085,POINT(-122.686085 47.657975),McDonald's,98383
1818 N Monroe St,Fast Food Restaurants,Spokane,US,47.674263,-117.426492,POINT(-117.426492 47.674263),McDonald's,99205
5800 W Chandler Blvd,Fast Food,Chandler,US,33.30628,-111.94409,POINT(-111.94409 33.30628),Pizza Hut,85226
4436 N Division St,Fast Food Restaurant,Spokane,US,47.698676,-117.410507,POINT(-117.410507 47.698676),McDonald's,99207
20227 Ballinger Way NE,Fast Food,Seattle,US,47.775524,-122.310817,POINT(-122.310817 47.775524),McDonald's,98155
1950 6th Ave,Fast Food Restaurants,Seattle,US,47.614069,-122.33783,POINT(-122.33783 47.614069),McDonald's,98101
5004 2nd Avenue,Fast Food,Kearney,US,40.72351,-99.084545,POINT(-99.084545 40.72351),Panera Bread,68847
4411 NE Sunset Blvd,Fast Food Restaurants,Renton,US,47.504275,-122.160506,POINT(-122.160506 47.504275),McDonald's,98059
222 5th Ave N,Fast Food Restaurants,Seattle,US,47.620703,-122.347609,POINT(-122.347609 47.620703),McDonald's,98109
160 New Highway 68,"Fast Food Restaurant, American Restaurant, and Burger Joint",Sweetwater,US,35.59911,-84.519332,POINT(-84.519332 35.59911),Burger King,37874
6305 Martin Luther King Jr Way S,Fast Food Restaurants,Seattle,US,47.545979,-122.285695,POINT(-122.285695 47.545979),McDonald's,98118
6305 Martin Luther King Jr Way S,Fast Food Restaurant Rainier Valley,Seattle,US,47.545979,-122.285695,POINT(-122.285695 47.545979),McDonald's,98118
4804 S Baldwin Road,Fast Food,Lake Orion,US,42.710346,-83.307898,POINT(-83.307898 42.710346),Panera Bread,48359
1205 Commons Cir,Fast Food Restaurants,Plover,US,44.49541,-89.51668,POINT(-89.51668 44.49541),McDonald's,54467
6546 California Ave SW,Fast food restaurants,Seattle,US,47.544436,-122.387232,POINT(-122.387232 47.544436),McDonald's,98136
401 S Grady Way,Fast Food Restaurant,Renton,US,47.471592,-122.212609,POINT(-122.212609 47.471592),McDonald's,98057
304 2nd St NE,Fast Food,Puyallup,US,47.19369,-122.292485,POINT(-122.292485 47.19369),McDonald's,98372
208 McGuinness Blvd,Fast Food Restaurant,Brooklyn,US,40.729763,-73.950623,POINT(-73.950623 40.729763),KFC,11222
1620 S Grand Ave,Fast Food Restaurants,Pullman,US,46.712642,-117.184209,POINT(-117.184209 46.712642),McDonald's,99163
30 Wheeler Ave,Fast Food Restaurants,Pleasantville,US,41.134601,-73.792256,POINT(-73.792256 41.134601),Pony Express To Go,10570
4010 82nd St,Fried Chicken Joint and Fast Food Restaurant Elmhurst,Elmhurst,US,40.747262,-73.884064,POINT(-73.884064 40.747262),Popeyes,11373
23545 NE Novelty Hill Rd,Fast Food,Redmond,US,47.70036,-122.025026,POINT(-122.025026 47.70036),McDonald's,98053
804 S Hill Park Dr,Fast Food,Puyallup,US,47.160468,-122.303388,POINT(-122.303388 47.160468),McDonald's,98373
310 31st Ave SE,Fast Food Restaurants,Puyallup,US,47.161054,-122.289436,POINT(-122.289436 47.161054),McDonald's,98374
1099 S Blackhawk St,"Restaurant, Fast Food Restaurant, and Sandwich Place",Aurora,US,39.697205,-104.824323,POINT(-104.824323 39.697205),Arby's,80012
103 Merlot Dr,Fast Food Restaurant,Prosser,US,46.220342,-119.788817,POINT(-119.788817 46.220342),McDonald's,99350
4625 West William Cannon Road,Fast Food,Austin,US,30.22325,-97.844193,POINT(-97.844193 30.22325),Panera Bread,78749
3280 Peachtree Rd NE,"Fast Food Restaurant, American Restaurant, and Sandwich Place North Buckhead",Atlanta,US,33.844431,-84.371128,POINT(-84.371128 33.844431),Chick-fil-A,30305
1211 S Union St,Fast Food Restaurant,Opelousas,US,30.521999,-92.082181,POINT(-92.082181 30.521999),Sonic,70570
526 S Main St,Fast Food Restaurants,Middletown,US,41.542955,-72.65224,POINT(-72.65224 41.542955),Subway,06457
559 Norwich New London Tpke,Fast Food Restaurants,Uncasville,US,41.440978,-72.105085,POINT(-72.105085 41.440978),Subway,06382
402 E 17th St,Fast Food Restaurants,Goodland,US,39.341565,-101.707575,POINT(-101.707575 39.341565),Gambino's Pizza,67735
6250 Central Ave,Fast Food Restaurant,Capitol Heights,US,38.887058,-76.899635,POINT(-76.899635 38.887058),Taco Bell,20743
6265 Lake Worth Rd,Fast Food,Lake Worth,US,26.619666,-80.142903,POINT(-80.142903 26.619666),Taco Bell,33463
62B Westbank Expressway,Fast Food,Gretna,US,29.914113,-90.048019,POINT(-90.048019 29.914113),Taco Bell,70053
406 N Pershing St,Fast Food Restaurants,Energy,US,37.77743,-89.02603,POINT(-89.02603 37.77743),Primo's Pizza,62933
631 E Chestnut St,Fast Food Restaurants,Junction City,US,39.021126,-96.819631,POINT(-96.819631 39.021126),Taco Bell,66441
4410 North Fwy,Fast Food Restaurant,Houston,US,29.829027,-95.38047213,POINT(-95.38047213 29.829027),Chick-fil-A,77022
7901 Bardstown Rd,"Fast Food Restaurant, American Restaurant, and Sandwich Place East Louisville",Louisville,US,38.133999,-85.578739,POINT(-85.578739 38.133999),Chick-fil-A,40291
14040 N Pennsylvania Ave,"Fast Food Restaurant, American Restaurant, and Sandwich Place Northwest Oklahoma City",Oklahoma City,US,35.61291,-97.54906,POINT(-97.54906 35.61291),Chick-fil-A,73134
832 Factory Outlet Dr,Fast Food,West Frankfort,US,37.898253,-88.950002,POINT(-88.950002 37.898253),Taco Bell,62896
835 Texas Ave,Fast Food Restaurant,Bridge City,US,30.023985,-93.843028,POINT(-93.843028 30.023985),Taco Bell,77611
8475 Cordon Way,Fast Food Restaurant,Nottingham,US,39.377515,-76.458366,POINT(-76.458366 39.377515),Taco Bell,21236
8433 Sierra College Blvd,Fast Food Restaurant,Granite Bay,US,38.745554,-121.225728,POINT(-121.225728 38.745554),Taco Bell,95746
85 Key Rd,Fast Food Restaurants,Keene,US,42.924113,-72.294112,POINT(-72.294112 42.924113),Taco Bell,03431
850 North Ave,Fast Food Restaurant,Grand Junction,US,39.077662,-108.55843,POINT(-108.55843 39.077662),Taco Bell,81501
201 Lee Town Rd,Fast Food Restaurants,Pea Ridge,US,36.44176,-94.114426,POINT(-94.114426 36.44176),Simple Simon's Pizza,72751
850 Harbor Blvd,Fast Food Restaurant and Mexican Restaurant,West Sacramento,US,38.577614,-121.549103,POINT(-121.549103 38.577614),Taco Bell,95691
850 Harbor Blvd,Fast Food,West Sacramento,US,38.577614,-121.549103,POINT(-121.549103 38.577614),Taco Bell,95691
851 N Skinker Blvd,Fast Food Restaurant,Saint Louis,US,38.658967,-90.299028,POINT(-90.299028 38.658967),Taco Bell,63130
855 NC Highway 24 87,Fast Food Restaurant and Mexican Restaurant,Cameron,US,35.262308,-79.047749,POINT(-79.047749 35.262308),Taco Bell,28326
8585 South Ave,Fast Food Restaurants,Youngstown,US,40.988422,-80.633249,POINT(-80.633249 40.988422),Taco Bell,44514
8602 Dixie Hwy,"Taco Place, Fast Food Restaurant, and Mexican Restaurant Valley Station",Louisville,US,38.126861,-85.851299,POINT(-85.851299 38.126861),Taco Bell,40258
6331 Lake Worth Blvd,Fast Food,Fort Worth,US,32.809844,-97.425247,POINT(-97.425247 32.809844),Taco Bell,76135
712 S Commercial St,Fast Food Restaurant,Harrisburg,US,37.727887,-88.536305,POINT(-88.536305 37.727887),Taco Bell,62946
712 S Commercial St,Mexican Restaurant and Fast Food Restaurant,Harrisburg,US,37.727887,-88.536305,POINT(-88.536305 37.727887),Taco Bell,62946
633 Liberty St,Fast Food Restaurant,Springfield,US,42.120632,-72.583872,POINT(-72.583872 42.120632),Taco Bell,01104
3067 Wilma Rudolph Blvd,Fast Food Restaurants,Clarksville,US,36.594351,-87.287425,POINT(-87.287425 36.594351),Arby's,37040
6310 S Dixie Hwy,Fast Food Restaurant and Mexican Restaurant,Miami,US,25.69886,-80.295648,POINT(-80.295648 25.69886),Taco Bell,33143
632 Overland Ave,Fast Food,Burley,US,42.563372,-113.792354,POINT(-113.792354 42.563372),Taco Bell,83318
6325 E Main St,Fast Food Restaurant and Mexican Restaurant,Reynoldsburg,US,39.954489,-82.826502,POINT(-82.826502 39.954489),Taco Bell,43068
6327 E 82nd St,Fast Food,Indianapolis,US,39.904852,-86.058835,POINT(-86.058835 39.904852),Taco Bell,46250
6327 E 82nd St,Fast Food Restaurant,Indianapolis,US,39.904852,-86.058835,POINT(-86.058835 39.904852),Taco Bell,46250
7212 Siegen Lane,Fast Food,Baton Rouge,US,30.3836,-91.0659,POINT(-91.0659 30.3836),Taco Bell,70809
6365 Phelan Blvd,Fast Food Restaurant,Beaumont,US,30.080429,-94.163022,POINT(-94.163022 30.080429),Taco Bell,77706
6365 Phelan Blvd,Fast Food,Beaumont,US,30.080429,-94.163022,POINT(-94.163022 30.080429),Taco Bell,77706
6365 Phelan Blvd,Fast Food Restaurant and Mexican Restaurant,Beaumont,US,30.080429,-94.163022,POINT(-94.163022 30.080429),Taco Bell,77706
6403 W Interstate Ct,Fast Food Restaurant,Whitsett,US,36.062327,-79.606211,POINT(-79.606211 36.062327),Taco Bell,27377
1927 Woodville Road,Fast Food,Oregon,US,41.627298,-83.502436,POINT(-83.502436 41.627298),Rally's,43616
1635 W State St,Fast Food Restaurants,Alliance,US,40.90199,-81.12966,POINT(-81.12966 40.90199),Dairy Queen,44601
64 Flowing Springs Rd,Fast Food Restaurants,Charles Town,US,39.295758,-77.84342,POINT(-77.84342 39.295758),Taco Bell,25414
640 10th Street East,Fast Food,Palmetto,US,27.521645,-82.557224,POINT(-82.557224 27.521645),Taco Bell,34221
6461 Boulder Hwy,Fast Food Restaurant,Las Vegas,US,36.084409,-115.031472,POINT(-115.031472 36.084409),Taco Bell,89122
650 E Chicago Rd,Fast Food Restaurant and Taco Place,Coldwater,US,41.936172,-84.976189,POINT(-84.976189 41.936172),Taco Bell,49036
650 E Chicago Rd,Fast Food Restaurant,Coldwater,US,41.936172,-84.976189,POINT(-84.976189 41.936172),Taco Bell,49036
6440 Antelope Rd,Fast Food,Citrus Heights,US,38.707036,-121.313446,POINT(-121.313446 38.707036),Taco Bell,95610
651 Atlanta Rd,Fast Food Restaurant,Cumming,US,34.187933,-84.142351,POINT(-84.142351 34.187933),Taco Bell,30040
6504 Chapman Hwy,Fast Food,Knoxville,US,35.921571,-83.866099,POINT(-83.866099 35.921571),Taco Bell,37920
713 Big A Rd,Fast Food Restaurants,Toccoa,US,34.571294,-83.307403,POINT(-83.307403 34.571294),Taco Bell,30577
715 W Market St,Fast Food Restaurants,Bolivar,US,35.256037,-88.996902,POINT(-88.996902 35.256037),Taco Bell,38008
5311 Highway 5 N Ste 240,Fast Food Restaurants,Bryant,US,34.623,-92.50348,POINT(-92.50348 34.623),CASA Mexicana,72022
7141 South 76th Street,Fast Food,Franklin,US,42.914237,-88.009744,POINT(-88.009744 42.914237),Taco Bell,53132
716 E Yakima Ave,Fast Food Restaurants,Yakima,US,46.60432,-120.495873,POINT(-120.495873 46.60432),Taco Bell,98901
721 E Cumberland St,Fast Food Restaurant,Dunn,US,35.303308,-78.603089,POINT(-78.603089 35.303308),Taco Bell,28334
725 NE Weidler St,Fast Food,Portland,US,45.534583,-122.657951,POINT(-122.657951 45.534583),Taco Bell,97232
728 E Prien Lake Rd,Fast Food Restaurant and Mexican Restaurant,Lake Charles,US,30.198266,-93.211309,POINT(-93.211309 30.198266),Taco Bell,70601
7232 Broadway,Fast Food Restaurant,Lemon Grove,US,32.742935,-117.042061,POINT(-117.042061 32.742935),Taco Bell,91945
731 W Taylor St,Fast Food Restaurant,Griffin,US,33.247358,-84.273987,POINT(-84.273987 33.247358),Taco Bell,30223
728 E Main St,Fast Food Restaurant and Mexican Restaurant Downtown Grand Prairie,Grand Prairie,US,32.746398,-96.994926,POINT(-96.994926 32.746398),Taco Bell,75050
737 Overthrust,Fast Food,Evanston,US,41.257727,-110.985617,POINT(-110.985617 41.257727),Taco Bell,82930
7337 State Ave,Fast Food,Kansas City,US,39.116251,-94.749461,POINT(-94.749461 39.116251),Taco Bell,66112
3001 N Reynolds Rd,Fast Food Restaurant,Bryant,US,34.623419,-92.499052,POINT(-92.499052 34.623419),Burger King,72022
201 N 63rd St,"Pizza Place, Fried Chicken Joint, and Fast Food Restaurant",Philadelphia,US,39.96589,-75.245925,POINT(-75.245925 39.96589),West Point Pizza,19139
83 Perkins Rd,Fast Food,Clarion,US,41.189678,-79.395163,POINT(-79.395163 41.189678),Taco Bell,16214
830 Ocean Beach Hwy,Fast Food Restaurant and Mexican Restaurant Downtown Longview,Longview,US,46.146362,-122.926549,POINT(-122.926549 46.146362),Taco Bell,98632
8300 NE Vancouver Plaza Dr,Fast Food,Vancouver,US,45.653412,-122.587996,POINT(-122.587996 45.653412),Taco Bell,98662
2810 N Clark St,Fast Food Restaurant,Chicago,US,41.933161,-87.645352,POINT(-87.645352 41.933161),Jimmy John's,60657
300 Columbiana Dr,Fast Food Restaurants,Columbia,US,34.079117,-81.160255,POINT(-81.160255 34.079117),McAlister's Deli,29212
529 Bypass 72 NW,Fast Food Restaurants,Greenwood,US,34.208752,-82.18402,POINT(-82.18402 34.208752),McAlister's Deli,29649
1240 E Northside Dr,Fast Food Restaurants,Jackson,US,32.355763,-90.150097,POINT(-90.150097 32.355763),McAlister's Deli,39211
800 N Pine St,Fast Food Restaurant,Spartanburg,US,34.967951,-81.933045,POINT(-81.933045 34.967951),Taco Bell,29303
800 N Pine St,Fast Food Restaurants,Spartanburg,US,34.967951,-81.933045,POINT(-81.933045 34.967951),Taco Bell,29303
2275 E Butler Ave,Fast Food Restaurants,Flagstaff,US,35.192109,-111.624197,POINT(-111.624197 35.192109),Burger King,86004
798 N Main Street,Fast Food,Marion,US,36.839552,-81.507778,POINT(-81.507778 36.839552),Taco Bell,24354
7784 W Irlo Bronson Mem Pkwy,Fast Food,Kissimmee,US,28.340036,-81.597628,POINT(-81.597628 28.340036),Taco Bell,34747
7791 Sudley Rd,Fast Food Restaurant,Manassas,US,38.788199,-77.513481,POINT(-77.513481 38.788199),Taco Bell,20109
7856 Foothill Blvd,Fast Food Restaurant,Sunland,US,34.259305,-118.304633,POINT(-118.304633 34.259305),Taco Bell,91040
7867 Adairsville Hwy,Fast Food Restaurants,Adairsville,US,34.376962,-84.912665,POINT(-84.912665 34.376962),Taco Bell,30103
7858 Wolf River Blvd,Fast Food Restaurant,Germantown,US,35.113345,-89.800791,POINT(-89.800791 35.113345),Taco Bell,38138
791 N Wendy Dr,Fast Food Restaurant,Newbury Park,US,34.189096,-118.941206,POINT(-118.941206 34.189096),Taco Bell,91320
791 N Wendy Dr,Fast Food Restaurant and Mexican Restaurant,Newbury Park,US,34.189096,-118.941206,POINT(-118.941206 34.189096),Taco Bell,91320
78932 Highway 111,Fast Food Restaurant,La Quinta,US,33.710357,-116.289028,POINT(-116.289028 33.710357),Taco Bell,92253
8 SE Lee Blvd,Fast Food,Lawton,US,34.594696,-98.385726,POINT(-98.385726 34.594696),Taco Bell,73501
1818 6th St,Fast Food Restaurants,Brookings,US,44.31095,-96.77414,POINT(-96.77414 44.31095),Arby's,57006
802 South Main Street,Fast Food,Leitchfield,US,37.46436,-86.292327,POINT(-86.292327 37.46436),Taco Bell,42754
804 W 27th St,Fast Food Restaurant,Scottsbluff,US,41.873427,-103.674066,POINT(-103.674066 41.873427),Taco Bell,69361
7545 Fallbrook Ave,Fast Food Restaurant,West Hills,US,34.207937,-118.623816,POINT(-118.623816 34.207937),Taco Bell,91307
7414 Kingston Pike,Fast Food Restaurants,Knoxville,US,35.929104,-84.033147,POINT(-84.033147 35.929104),Taco Bell,37919
775 West 200 North,Fast Food,Cedar City,US,37.680542,-113.07336,POINT(-113.07336 37.680542),Taco Bell,84720
745 Carlsbad Village Drive,Fast Food,Carlsbad,US,33.160686,-117.346057,POINT(-117.346057 33.160686),Taco Bell,92008
7480 Edinger Ave,Fast Food Restaurant,Huntington Beach,US,33.729885,-117.998453,POINT(-117.998453 33.729885),Taco Bell,92647
7541 Perkins Rd,Fast Food Restaurant and Mexican Restaurant,Baton Rouge,US,30.395903,-91.110117,POINT(-91.110117 30.395903),Taco Bell,70808
756 W Pipeline Rd,Fast Food,Hurst,US,32.823978,-97.185513,POINT(-97.185513 32.823978),Taco Bell,76053
7625 W Commercial Blvd,Fast Food Restaurant,Fort Lauderdale,US,26.1942,-80.253279,POINT(-80.253279 26.1942),Taco Bell,33351
1818 6th St,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Brookings,US,44.31095,-96.77414,POINT(-96.77414 44.31095),Arby's,57006
770 Walnut Street,Fast Food,Las Cruces,US,32.310574,-106.754458,POINT(-106.754458 32.310574),Taco Bell,88001
7730 Sunrise Blvd,Fast Food Restaurant,Citrus Heights,US,38.706616,-121.271304,POINT(-121.271304 38.706616),Taco Bell,95610
3418 Mundy Mill Rd,Fast Food Restaurants,Gainesville,US,34.221703,-83.862795,POINT(-83.862795 34.221703),Barberitos,30507
1607 Walnut St,Burger Joint and Fast Food Restaurant,Cary,US,35.763848,-78.747846,POINT(-78.747846 35.763848),Cook Out,27511
11 Mall Walk,Fast Food,Yonkers,US,40.928279,-73.856806,POINT(-73.856806 40.928279),Mrs. Fields,10704
3680 S Maryland Pkwy,Fast Food,Las Vegas,US,36.122221,-115.137288,POINT(-115.137288 36.122221),Mrs. Fields,89169
609 S Mississippi Ave,Fast Food Restaurant,Atoka,US,34.380918,-96.130427,POINT(-96.130427 34.380918),Taco Mayo,74525
322 S Wilson St,Fast Food Restaurants,Vinita,US,36.635,-95.156633,POINT(-95.156633 36.635),Taco Mayo,74301
19635 NE 23rd St,Fast Food Restaurant,Harrah,US,35.49311,-97.183114,POINT(-97.183114 35.49311),Taco Mayo,73045
1241 W 141st St,Fast Food Restaurants,Glenpool,US,35.960106,-96.025036,POINT(-96.025036 35.960106),Taco Mayo,74033
3051 W Apache Trl,Fast Food,Apache Junction,US,33.41508,-111.57884,POINT(-111.57884 33.41508),KFC,85120
205 S Main St,Fast Food Restaurants,McAlester,US,34.930044,-95.769724,POINT(-95.769724 34.930044),Taco Mayo,74501
3505 E Frank Phillips Blvd,Fast Food Restaurants,Bartlesville,US,36.750675,-95.939641,POINT(-95.939641 36.750675),Taco Mayo,74006
2604 E Somerset St,Fast Food,Philadelphia,US,39.980387,-75.113118,POINT(-75.113118 39.980387),Tacconelli's Pizza,19134
15643 S Us Highway 27,Fast Food Restaurants,Lansing,US,42.990249,-84.562432,POINT(-84.562432 42.990249),Guerrazzi's,48906
210 W Grand River Ave,Fast Food Restaurants,Howell,US,42.607609,-83.930865,POINT(-83.930865 42.607609),Gus's Carryout,48843
324 Elmira Rd,Fast Food Restaurants,Ithaca,US,42.426062,-76.512148,POINT(-76.512148 42.426062),Moe's Southwest Grill,14850
7628 Reseda Blvd,Fast Food,Reseda,US,34.209395,-118.536053,POINT(-118.536053 34.209395),Baskin-Robbins,91335
5747 E La Palma Ave,Fast Food,Anaheim,US,33.859514,-117.789004,POINT(-117.789004 33.859514),Baskin-Robbins,92807
5610 San Vicente Blvd,Fast Food,Los Angeles,US,34.054064,-118.35517,POINT(-118.35517 34.054064),Baskin-Robbins,90019
6845 Highland Rd,Fast Food Restaurants,White Lake,US,42.649034,-83.520947,POINT(-83.520947 42.649034),Siam Fusion,48383
Route 52 Airport Square,Fast Food Restaurants,Bluefield,US,37.28415,-81.25128,POINT(-81.25128 37.28415),Burger King,24701
1720 W Crawford St,Fast Food Restaurant,Salina,US,38.826955,-97.634696,POINT(-97.634696 38.826955),Spangles,67401
120 E 4th Ave,Fast Food Restaurant and Burger Joint,Hutchinson,US,38.057171,-97.930172,POINT(-97.930172 38.057171),Spangles,67501
3516 W Sunset Blvd,Fast Food,Los Angeles,US,34.089214,-118.276631,POINT(-118.276631 34.089214),Baskin-Robbins,90026
3591 Homestead Rd,Fast Food,Santa Clara,US,37.337806,-121.99477,POINT(-121.99477 37.337806),Baskin-Robbins,95051
3818 Peck Rd,Fast Food,El Monte,US,34.074814,-118.022407,POINT(-118.022407 34.074814),Baskin-Robbins,91732
3657 E Foothill Blvd,Fast Food,Pasadena,US,34.150258,-118.074572,POINT(-118.074572 34.150258),Baskin-Robbins,91107
3543 Atlantic Ave,Fast Food,Long Beach,US,33.8214,-118.185481,POINT(-118.185481 33.8214),Baskin-Robbins,90807
3171 S Hoover St,Fast Food,Los Angeles,US,34.026362,-118.283974,POINT(-118.283974 34.026362),Baskin-Robbins,90007
2700 Yulupa Ave,Fast Food,Santa Rosa,US,38.427685,-122.667944,POINT(-122.667944 38.427685),Baskin-Robbins,95405
6519 E 91st St,Fast Food Restaurant,Tulsa,US,36.032225,-95.903259,POINT(-95.903259 36.032225),Taco Bueno,74133
102 Harper Park Dr,Fast Food Restaurants,Beckley,US,37.793559,-81.217557,POINT(-81.217557 37.793559),Bob Evans,25801
3000 E Highland Dr,Fast Food Restaurants,Jonesboro,US,35.821126,-90.666971,POINT(-90.666971 35.821126),Steak Escape,72401
4416 SE 44th St,Fast Food Restaurants,Oklahoma City,US,35.420338,-97.439574,POINT(-97.439574 35.420338),Taco Bueno,73135
14600 Valley Blvd,Fast Food Restaurant,La Puente,US,34.034233,-117.974457,POINT(-117.974457 34.034233),Burger King,91746
18611 Dexter Ave,Fast Food Restaurant,Lake Elsinore,US,33.693207,-117.3367,POINT(-117.3367 33.693207),Burger King,92532
600 Canal St,Fast Food Restaurants,King City,US,36.202495,-121.129794,POINT(-121.129794 36.202495),Burger King,93930
7079 Sunset Blvd,Fast Food Restaurant and Burger Joint,Los Angeles,US,34.098217,-118.343842,POINT(-118.343842 34.098217),Burger King,90028
1180 Palm Ave,Fast Food,Imperial Beach,US,32.584401,-117.108462,POINT(-117.108462 32.584401),Burger King,91932
4150 Highland Ave,Fast Food Restaurants,Highland,US,34.136352,-117.196598,POINT(-117.196598 34.136352),Burger King,92346
523 N Central Ave,Fast Food Restaurant,Glendale,US,34.153534,-118.258232,POINT(-118.258232 34.153534),Burger King,91203
3900 San Fernando Rd,Fast Food,Glendale,US,34.127256,-118.258034,POINT(-118.258034 34.127256),Burger King,91204
1912 Harper Rd,Fast Food Restaurants,Beckley,US,37.790326,-81.210547,POINT(-81.210547 37.790326),Pizza Hut,25801
1200 E Colorado St,Fast Food Restaurant,Glendale,US,34.142403,-118.239105,POINT(-118.239105 34.142403),Burger King,91205
13992 Brookhurst St,Fast Food,Garden Grove,US,33.759965,-117.954612,POINT(-117.954612 33.759965),Burger King,92843
526 Fairway Dr,Fast Food Restaurant,Galt,US,38.250443,-121.29188,POINT(-121.29188 38.250443),Burger King,95632
2751 W Orangethorpe Ave,Fast Food,Fullerton,US,33.859432,-117.975983,POINT(-117.975983 33.859432),Burger King,92833
4610 E Kings Canyon Rd,Fast Food Restaurants,Fresno,US,36.735702,-119.744933,POINT(-119.744933 36.735702),Burger King,93702
4087 W Clinton Ave,Fast Food Restaurant,Fresno,US,36.771681,-119.864043,POINT(-119.864043 36.771681),Burger King,93722
4087 W Clinton Ave,Fast Food Restaurants,Fresno,US,36.771681,-119.864043,POINT(-119.864043 36.771681),Burger King,93722
3996 Washington Blvd,Fast Food Restaurant and Burger Joint Irvington,Fremont,US,37.532711,-121.958591,POINT(-121.958591 37.532711),Burger King,94538
39156 Paseo Padre Pkwy,Fast Food Restaurant,Fremont,US,37.552478,-121.978771,POINT(-121.978771 37.552478),Burger King,94538
39156 Paseo Padre Pkwy,Fast Food,Fremont,US,37.552478,-121.978771,POINT(-121.978771 37.552478),Burger King,94538
6316 W 89th St,Fast Food,Los Angeles,US,33.955923,-118.396443,POINT(-118.396443 33.955923),Togo's,90045
1855 Deerfield Rd,Fast Food Restaurants,Highland Park,US,42.17114472,-87.82489848,POINT(-87.82489848 42.17114472),Players Grill,60035
925 S Fortuna Blvd,Fast Food Restaurant and Burger Joint,Fortuna,US,40.580032,-124.146682,POINT(-124.146682 40.580032),Burger King,95540
5451 Pearl Rd,Fast Food Restaurant,Cleveland,US,41.412326,-81.734871,POINT(-81.734871 41.412326),Mr. Chicken,44129
255 Washington St,Fast Food Restaurants,Boston,US,42.357762,-71.058363,POINT(-71.058363 42.357762),B.GOOD,02201
305 W Trinity Ln,Fast Food Restaurants,Nashville,US,36.207151,-86.779696,POINT(-86.779696 36.207151),Subway,37207
306 N Military St,Fast Food Restaurant,Loretto,US,35.083278,-87.430996,POINT(-87.430996 35.083278),Subway,38469
2953 S 3rd St,Fast Food Restaurants,Memphis,US,35.068198,-90.059332,POINT(-90.059332 35.068198),Subway,38109
2512b Wilma Rudolph Blvd,Fast Food Restaurants,Clarksville,US,36.577719,-87.300778,POINT(-87.300778 36.577719),Subway,37040
2500 W Stone Dr,Fast Food Restaurants,Kingsport,US,36.557202,-82.60267,POINT(-82.60267 36.557202),Subway,37660
2253 Olan Mills Dr,Fast Food Restaurants,Chattanooga,US,35.05265,-85.183563,POINT(-85.183563 35.05265),Subway,37421
20483 Alberta St,Fast Food Restaurants,Oneida,US,36.528029,-84.493526,POINT(-84.493526 36.528029),Subway,37841
3 Clarksburg Rd,Fast Food Restaurants,Buckhannon,US,38.997749,-80.233242,POINT(-80.233242 38.997749),Burger King,26201
560 S Saginaw Blvd,Fast Food Restaurant,Fort Worth,US,32.853765,-97.361343,POINT(-97.361343 32.853765),Taco Casa,76179
560 S Saginaw Blvd,Fast Food Restaurants,Fort Worth,US,32.853765,-97.361343,POINT(-97.361343 32.853765),Taco Casa,76179
1032 N Woodland Blvd,Fast Food Restaurant,DeLand,US,29.045905,-81.304684,POINT(-81.304684 29.045905),Burger King,32720
8151 Beach Blvd,Fast Food,Jacksonville,US,30.288609,-81.575404,POINT(-81.575404 30.288609),Krystal,32216
164 Mary Esther Blvd,Fast Food Restaurants,Mary Esther,US,30.411963,-86.655447,POINT(-86.655447 30.411963),Krystal,32569
5908 S Orange Blossom Trail,Fast Food,Orlando,US,28.471876,-81.397105,POINT(-81.397105 28.471876),Krystal,32809
2625 W Hillsborough Ave,Fast Food,Tampa,US,27.996585,-82.486845,POINT(-82.486845 27.996585),Krystal,33614
730 East Memorial Blvd,Fast Food,Lakeland,US,28.055352,-81.949988,POINT(-81.949988 28.055352),Krystal,33801
3250 West Vine Street,Fast Food Restaurant,Kissimmee,US,28.304048,-81.435932,POINT(-81.435932 28.304048),Krystal,34741
462582 State Road 200,Fast Food Restaurant,Yulee,US,30.619995,-81.644545,POINT(-81.644545 30.619995),Krystal,32097
302 Yellowstone Ave,Fast Food,Cody,US,44.51606,-109.08971,POINT(-109.08971 44.51606),Arby's,82414
2023 N Main Street,Fast Food,Jacksonville,US,30.348733,-81.653272,POINT(-81.653272 30.348733),Krystal,32206
2023 N Main Street,Fast Food Restaurant,Jacksonville,US,30.348733,-81.653272,POINT(-81.653272 30.348733),Krystal,32206
2420 SW College Rd,Fast Food,Ocala,US,29.168328,-82.16537,POINT(-82.16537 29.168328),Krystal,34474
1121 W College St,Fast Food Restaurant,Pulaski,US,35.200767,-87.047336,POINT(-87.047336 35.200767),Krystal,38478
307 Cherokee Blvd,Fast Food,Chattanooga,US,35.06501,-85.312227,POINT(-85.312227 35.06501),Krystal,37405
2041 Parkway,Fast Food Restaurant,Pigeon Forge,US,35.82311,-83.576733,POINT(-83.576733 35.82311),Krystal,37863
2041 Parkway,Fast Food Restaurants,Pigeon Forge,US,35.82311,-83.576733,POINT(-83.576733 35.82311),Krystal,37863
535 NW Broad St,Fast Food Restaurants,Murfreesboro,US,35.849152,-86.399326,POINT(-86.399326 35.849152),Krystal,37130
